PC,metabolite,loading,low,high
3,(5E)-isovitamin D3,0.0298737481290396,-0.0712357332708395,0.141799009678237
3,1,5-anhydroglucitol,0.0418073591648013,-0.0491764428809524,0.0981523155262335
3,1-monopalmitin,-0.118149563073249,-0.15770442973016,0.00213623166279972
3,1-monostearin,0.000160412357549242,-0.117730554479353,0.0855609067659565
3,2,3-dihydroxypyridine,0.172557515348651,0.0166693418056267,0.180014563375697
3,2,4-diaminobutyric acid,0.122636200249456,-0.0416603897397025,0.170560060318438
3,2,5-dihydroxypyrazine ,0.0302518872796463,-0.0383167504498747,0.110540230958105
3,2-aminobutyric acid,0.0756276123284338,-0.0765578159119953,0.142205394111547
3,2-hydroxyglutaric acid,0.0526475989137441,-0.0484664158631455,0.0932279690860594
3,2-ketoisocaproic acid,0.0364651693070342,-0.0599640268750221,0.115732587246657
3,2-picolinic acid,0.100126921115571,-0.0461208973232308,0.166601761592514
3,3-Amino-2-piperidone ,0.0915709615855925,-0.0151227851038273,0.140162055348372
3,3-aminoisobutyric acid,0.0160975175396175,-0.107019202394966,0.120269992275581
3,3-phosphoglycerate,-0.0944354753851349,-0.132175615544385,0.00275283657136906
3,4-hydroxymandelic acid,-0.0927131492617731,-0.146574186958278,0.0447199339155403
3,5-hydroxynorvaline ,0.0757965815724678,-0.0590396791153144,0.180147333455395
3,5-methoxytryptamine,-0.0409623553326274,-0.129987448988714,0.0524808808849231
3,6-Oxopiperidine-2-carboxylic acid ,0.0589082751060738,-0.0761277401981423,0.133943195106186
3,6-deoxygalactofuranose ,-0.00492936555570668,-0.100934534812758,0.123050029233607
3,N-acetylmannosamine,-0.0833804741363939,-0.12126078324343,-0.00649112501803158
3,N-alpha-acetyllysine ,-0.0888158991041646,-0.145831155999804,0.0474702683558808
3,N-methyl-UMP,-0.100404006431639,-0.168630354093368,0.0248999165505225
3,UDP-N-acetylglucosamine,-0.0963390077136287,-0.14572406728339,0.0335452341701254
3,adenine,0.013261726994266,-0.0755461563169372,0.123569036653643
3,adenosine,0.00720498138881783,-0.0816937908477764,0.11413671531435
3,adenosine-5-monophosphate,-0.0269233385255224,-0.136174984692217,0.0649447197753454
3,adipic acid,0.0943908892490741,-0.0523124631952038,0.17052995082465
3,agmatine,0.0443882459863212,-0.0928739858965159,0.125187444003835
3,alanine,-0.0526645476047746,-0.132273983702907,0.0250188203749427
3,alanine-alanine,-0.00946455033651697,-0.102950265861596,0.116139378834421
3,alpha-aminoadipic acid,-0.00470697876858861,-0.0711012224486838,0.0978703318206182
3,alpha-ketoglutarate,-0.0857770702440744,-0.153867468734664,0.070235183772424
3,aminomalonic acid,0.105186130431885,0.000688013440289338,0.174713795958108
3,arachidonic acid,0.0697139985232598,-0.0013892399079094,0.146241679709143
3,asparagine,0.0310000319846436,-0.0881438026308703,0.163577659462089
3,aspartic acid,-0.013201975263595,-0.0755025051032399,0.0723588099346412
3,azelaic acid,-0.0081839789316759,-0.115018519593057,0.104679764943458
3,behenic acid,0.0139645134501712,-0.0446827078022589,0.111518396598426
3,beta-alanine,-0.0275463893044848,-0.103378463890862,0.0836323715677742
3,beta-gentiobiose,-0.131621567173379,-0.194814825997592,0.00748611630006525
3,beta-glutamic acid,-0.0987977492168908,-0.191429737463887,0.0945392906235772
3,beta-glycerolphosphate,0.0708761114049622,-0.00533030755199856,0.15979558247062
3,beta-sitosterol,-0.0848442125883345,-0.115266861640493,0.065259047655225
3,bisphosphoglycerol ,0.0667959464478278,-0.0654479379028098,0.143286964742218
3,butyrolactam ,0.0951538092028234,-0.0215921207116334,0.124543288178818
3,cadaverine,0.0683661905603693,-0.0347588354787483,0.136931698661971
3,campesterol ,-0.00647754607263395,-0.0746892405220955,0.0896725910801259
3,capric acid,0.0752093946591492,-0.0416515528041263,0.141765992202198
3,cholesterol,0.00976871037619777,-0.0708346130265347,0.0907792745373222
3,ciliatine,-0.0248726397922195,-0.102114531987909,0.0686097596267586
